gen_alpha,gen_beta,recov_alpha,recov_beta
0.01,1.0,0.010000000000000009,2.4622703387467997
0.01,3.111111111111111,0.11096360844831066,1.654977416621021
0.01,5.222222222222222,0.024192278340477602,2.846466083522916
0.01,7.333333333333334,0.051177771762472235,2.483506530133747
0.01,9.444444444444445,0.04704251991231723,2.472886180981856
0.01,11.555555555555555,0.06739266340160383,2.7231480287267127
0.01,13.666666666666668,0.016900331257764634,2.810494801602787
0.01,15.777777777777779,0.044275110389074335,3.3417575694273616
0.01,17.88888888888889,0.06651351766655328,4.782559343484729
0.01,20.0,0.07728041386706036,3.4622458232489244
0.11888888888888888,1.0,0.06168933917876562,3.1507826221793973
0.11888888888888888,3.111111111111111,0.13138281999769846,3.6805787783729276
0.11888888888888888,5.222222222222222,0.3948110271188344,2.6137189552707785
0.11888888888888888,7.333333333333334,0.2641570415258173,3.719036726898942
0.11888888888888888,9.444444444444445,0.266045673935967,4.869828781254704
0.11888888888888888,11.555555555555555,0.19874050932393883,7.040425019980134
0.11888888888888888,13.666666666666668,0.45223514206199444,6.292471873077835
0.11888888888888888,15.777777777777779,0.40054460426176375,3.804630832403298
0.11888888888888888,17.88888888888889,0.21527559708366895,8.051860689571797
0.11888888888888888,20.0,0.2317299696666666,6.969936638827689
0.22777777777777777,1.0,0.5734734835194568,1.7407430529531371
0.22777777777777777,3.111111111111111,0.36593600289429873,2.057021372563021
0.22777777777777777,5.222222222222222,0.2552180676462842,5.4440061857886946
0.22777777777777777,7.333333333333334,0.307851105573296,4.556362943886947
0.22777777777777777,9.444444444444445,0.3354550705168029,4.587187327827179
0.22777777777777777,11.555555555555555,0.3029719841190701,5.508621455734816
0.22777777777777777,13.666666666666668,0.3678424327111228,4.985551228272453
0.22777777777777777,15.777777777777779,0.4350300492724034,7.139491584356955
0.22777777777777777,17.88888888888889,0.40443759396561063,6.973682440960413
0.22777777777777777,20.0,0.3907579872575037,8.697526896152116
0.33666666666666667,1.0,0.04898217982948877,2.950027925537765
0.33666666666666667,3.111111111111111,0.5557757884524067,2.4108185686898906
0.33666666666666667,5.222222222222222,0.4424543824185101,3.6433022612072676
0.33666666666666667,7.333333333333334,0.5800685137397998,4.641851606022487
0.33666666666666667,9.444444444444445,0.5565086193031268,7.20363178989745
0.33666666666666667,11.555555555555555,0.48531023599920253,5.956088549600112
0.33666666666666667,13.666666666666668,0.40164121252569823,7.269507525409087
0.33666666666666667,15.777777777777779,0.3633721402674728,7.741961376938729
0.33666666666666667,17.88888888888889,0.4187504322079849,7.3751667001572025
0.33666666666666667,20.0,0.47740645482367605,8.041488305888736
0.44555555555555554,1.0,0.2701715234951678,1.6439516333380997
0.44555555555555554,3.111111111111111,0.43117815879576393,3.5348968647930246
0.44555555555555554,5.222222222222222,0.549911059096822,4.801423010654996
0.44555555555555554,7.333333333333334,0.7424097991114607,4.391744289599299
0.44555555555555554,9.444444444444445,0.5696334738164981,5.878689913902447
0.44555555555555554,11.555555555555555,0.45052141686727704,7.943188651201824
0.44555555555555554,13.666666666666668,0.6585344007619474,6.866109290279769
0.44555555555555554,15.777777777777779,0.5788152525865012,6.211879326155718
0.44555555555555554,17.88888888888889,0.5931226657572871,6.642370895583374
0.44555555555555554,20.0,0.5768615894402946,7.333717904414424
0.5544444444444444,1.0,0.16004965312149388,3.365471138256053
0.5544444444444444,3.111111111111111,0.7050979164979052,3.1954311646593707
0.5544444444444444,5.222222222222222,0.5953115867663146,5.255045914716733
0.5544444444444444,7.333333333333334,0.5895918269832073,5.5255716771336765
0.5544444444444444,9.444444444444445,0.6802534087962898,4.511690861457744
0.5544444444444444,11.555555555555555,0.5849111815971056,6.145838843232345
0.5544444444444444,13.666666666666668,0.6114334903916802,7.2799138476565854
0.5544444444444444,15.777777777777779,0.6368874715434356,6.985550099782687
0.5544444444444444,17.88888888888889,0.5682558469861348,7.758163244997489
0.5544444444444444,20.0,0.6167087811453644,7.582542925354385
0.6633333333333333,1.0,0.7254650650079899,1.535107141509748
0.6633333333333333,3.111111111111111,0.4933566984039369,3.9885341571174573
0.6633333333333333,5.222222222222222,0.6809786629698593,4.1351451887329125
0.6633333333333333,7.333333333333334,0.6763826265525732,6.348452362096889
0.6633333333333333,9.444444444444445,0.6547390450287632,6.6180739050160575
0.6633333333333333,11.555555555555555,0.6311010069420014,6.562967544208302
0.6633333333333333,13.666666666666668,0.6185985489875927,7.484736315601891
0.6633333333333333,15.777777777777779,0.6075964461068555,8.159144381968394
0.6633333333333333,17.88888888888889,0.6587566126189515,7.847589322245844
0.6633333333333333,20.0,0.7693994573687769,7.729629969680866
0.7722222222222221,1.0,0.07807408135673893,2.598115219435021
0.7722222222222221,3.111111111111111,0.5047812045257662,3.8669081766243263
0.7722222222222221,5.222222222222222,0.6111594591735724,4.484920097984622
0.7722222222222221,7.333333333333334,0.7547346365679652,6.343033479582793
0.7722222222222221,9.444444444444445,0.9250994189079037,5.078782166460284
0.7722222222222221,11.555555555555555,0.8580956540017108,5.638519035333012
0.7722222222222221,13.666666666666668,0.8539197378611839,6.428330793182289
0.7722222222222221,15.777777777777779,0.9020951183480309,6.15661706183152
0.7722222222222221,17.88888888888889,0.655518413469744,8.036851022463523
0.7722222222222221,20.0,0.6960776328121353,6.764529275790481
0.8811111111111111,1.0,0.29043715346139326,1.7466226843740547
0.8811111111111111,3.111111111111111,0.8267755448525117,3.6044536794535897
0.8811111111111111,5.222222222222222,0.9107183382611969,4.042491470672655
