gen_alpha,gen_beta,recov_alpha,recov_beta
0.01,1.0,0.23982604878051927,2.8564718790310675
0.01,3.111111111111111,0.046045921418748914,2.642544878001819
0.01,5.222222222222222,0.03231256445814962,2.622390465576827
0.01,7.333333333333334,0.027207040550830563,2.673371013085333
0.01,9.444444444444445,0.020350272017637117,2.6453364570188684
0.01,11.555555555555555,0.04299438163480429,2.568926646364675
0.01,13.666666666666668,0.07452299101130572,2.892297152065911
0.01,15.777777777777779,0.05370367852765745,2.599215226746181
0.01,17.88888888888889,0.08138911694896644,2.715022616387426
0.01,20.0,0.13311192640690378,2.9564144310322753
0.11888888888888888,1.0,0.02601162911717131,2.6655949857408237
0.11888888888888888,3.111111111111111,0.07859336343252671,2.7373541347865142
0.11888888888888888,5.222222222222222,0.10897633861965239,2.947157172946243
0.11888888888888888,7.333333333333334,0.21031007598610585,4.659304435950481
0.11888888888888888,9.444444444444445,0.3200296068984074,3.893639112166202
0.11888888888888888,11.555555555555555,0.32017357006352176,3.8881968043490502
0.11888888888888888,13.666666666666668,0.43762504697899873,4.104721976955832
0.11888888888888888,15.777777777777779,0.4483840043370478,4.597489175251481
0.11888888888888888,17.88888888888889,0.7185876038248575,3.7246084055394606
0.11888888888888888,20.0,0.4426503669026255,3.697301676532275
0.22777777777777777,1.0,0.28543232287681536,2.780557543829368
0.22777777777777777,3.111111111111111,0.21616893147488353,3.73504395640132
0.22777777777777777,5.222222222222222,0.2966126659867766,4.1730529427116
0.22777777777777777,7.333333333333334,0.3447186400025752,3.486220309386723
0.22777777777777777,9.444444444444445,0.37260092280453505,3.846678052427163
0.22777777777777777,11.555555555555555,0.359139297339633,3.570909512548228
0.22777777777777777,13.666666666666668,0.5530876510340375,5.015009466880532
0.22777777777777777,15.777777777777779,0.3778582735792648,4.955672198351849
0.22777777777777777,17.88888888888889,0.31981567486638096,5.810464665437086
0.22777777777777777,20.0,0.622915542511323,4.421349535634553
0.33666666666666667,1.0,0.229078369992201,3.416054156494157
0.33666666666666667,3.111111111111111,0.290679263308092,2.225330694909923
0.33666666666666667,5.222222222222222,0.27873561262395674,3.3944202801998404
0.33666666666666667,7.333333333333334,0.5173990772619981,4.267239624553308
0.33666666666666667,9.444444444444445,0.5063432730314124,4.984730863044359
0.33666666666666667,11.555555555555555,0.5477955654525485,5.163487184669727
0.33666666666666667,13.666666666666668,0.5719575949657721,6.013390786393968
0.33666666666666667,15.777777777777779,0.45698977415964975,6.020021367723003
0.33666666666666667,17.88888888888889,0.7866869169871089,3.755956137399439
0.33666666666666667,20.0,0.783765134301861,5.305345444013418
0.44555555555555554,1.0,0.08228367396688263,2.667997107304239
0.44555555555555554,3.111111111111111,0.392059297420983,2.7053646965031213
0.44555555555555554,5.222222222222222,0.9570717568671061,4.45475246173464
0.44555555555555554,7.333333333333334,0.5112538279313923,3.8307314988837664
0.44555555555555554,9.444444444444445,0.7967895335748574,3.779727031578547
0.44555555555555554,11.555555555555555,0.70500645343805,5.215042434093765
0.44555555555555554,13.666666666666668,0.7981629585386292,4.086782717108244
0.44555555555555554,15.777777777777779,0.6261306311564072,5.1534431435998735
0.44555555555555554,17.88888888888889,0.8689510139489791,4.786709242795492
0.44555555555555554,20.0,0.5509056188356348,5.591387142210207
0.5544444444444444,1.0,0.6704023477906595,2.039273748767192
0.5544444444444444,3.111111111111111,0.4915940298082315,3.2229988970485524
0.5544444444444444,5.222222222222222,0.6935965105389568,3.286960652540488
0.5544444444444444,7.333333333333334,0.43496635194118294,4.742196335129031
0.5544444444444444,9.444444444444445,0.636975451991447,5.393662842868789
0.5544444444444444,11.555555555555555,0.6846545426046204,4.301202989925103
0.5544444444444444,13.666666666666668,0.9074700633240554,5.045907656214098
0.5544444444444444,15.777777777777779,0.7792305533370818,5.297392539847887
0.5544444444444444,17.88888888888889,0.6980998164393915,5.8834766011611555
0.5544444444444444,20.0,0.8036967300369406,5.09996283323763
0.6633333333333333,1.0,0.7559485182954184,2.912675907143589
0.6633333333333333,3.111111111111111,0.8017911063078621,4.04300532306756
0.6633333333333333,5.222222222222222,0.7073798751976209,4.508197391167492
0.6633333333333333,7.333333333333334,0.8163841493445081,5.321114839802252
0.6633333333333333,9.444444444444445,0.6954148823486515,5.135532756784791
0.6633333333333333,11.555555555555555,0.7767252645184203,5.265703062642027
0.6633333333333333,13.666666666666668,0.6408540795304581,5.294066734155966
0.6633333333333333,15.777777777777779,0.9200644629079784,5.020229320207947
0.6633333333333333,17.88888888888889,0.7515369770475651,5.316491545434431
0.6633333333333333,20.0,0.822905348176145,5.3155228295354355
0.7722222222222221,1.0,0.3244181887403811,2.9586052606808835
0.7722222222222221,3.111111111111111,0.6293463507043374,2.251008531805308
0.7722222222222221,5.222222222222222,0.9558862703752316,2.838083567423638
0.7722222222222221,7.333333333333334,0.9104288478984979,4.118652664699307
0.7722222222222221,9.444444444444445,0.7908187589137419,5.584893304564119
0.7722222222222221,11.555555555555555,0.7360950622099571,5.513167172679848
0.7722222222222221,13.666666666666668,0.6914429874118508,5.645210899318653
0.7722222222222221,15.777777777777779,0.8714975044591677,5.536219099137087
0.7722222222222221,17.88888888888889,0.6997295543714085,5.257558124447278
0.7722222222222221,20.0,0.8399097166112053,5.156864777713028
0.8811111111111111,1.0,0.02227844378848448,2.639078710004844
0.8811111111111111,3.111111111111111,0.9632661405158264,3.524180895046264
0.8811111111111111,5.222222222222222,0.8902964654254919,2.6154792137921827
0.8811111111111111,7.333333333333334,0.8424803287799156,4.888735322683942
0.8811111111111111,9.444444444444445,0.6571965214469999,5.361236295986395
0.8811111111111111,11.555555555555555,0.7786308201021809,5.168280415661991
0.8811111111111111,13.666666666666668,0.8882512824592668,4.956273934694228
0.8811111111111111,15.777777777777779,0.8793600357720438,5.179931737910585
0.8811111111111111,17.88888888888889,0.9381223296484376,5.753156166722675
0.8811111111111111,20.0,0.8981343702694043,5.120697669962064
0.99,1.0,0.8663069761892677,1.4004082851698794
0.99,3.111111111111111,0.9111930060766771,3.970378777414293
0.99,5.222222222222222,0.9886020414027021,4.735006157665363
0.99,7.333333333333334,0.971747684531707,4.336938582699545
0.99,9.444444444444445,0.9641305175944144,3.868987086162849
0.99,11.555555555555555,0.9618769423362886,5.1066814973482355
0.99,13.666666666666668,0.8414745723355095,4.968615647506744
0.99,15.777777777777779,0.9800445363356463,4.807406458013052
0.99,17.88888888888889,0.9680600979718132,4.666028433958253
0.99,20.0,0.982853915993565,4.950125681421256
