gen_alpha,gen_beta,recov_alpha,recov_beta
0.01,1.0,0.010104057602296324,2.6615020810712107
0.01,3.111111111111111,0.028213630118173683,2.6046464916596674
0.01,5.222222222222222,0.03319878018828015,2.8769154429091275
0.01,7.333333333333334,0.03254807954023675,2.496261141417227
0.01,9.444444444444445,0.06307870398121851,3.881176396993067
0.01,11.555555555555555,0.06718765091684809,2.7876818476198153
0.01,13.666666666666668,0.027762293196164745,3.0131688604831126
0.01,15.777777777777779,0.024727078083359777,3.504376888283824
0.01,17.88888888888889,0.04627892291562691,3.851527364789452
0.01,20.0,0.056071242760708295,3.9137544773699053
0.11888888888888888,1.0,0.056263175212347194,2.638347026159307
0.11888888888888888,3.111111111111111,0.14976504982141864,2.000541425252628
0.11888888888888888,5.222222222222222,0.15045436466535161,3.6783347346625543
0.11888888888888888,7.333333333333334,0.17840296952962947,4.785541467371616
0.11888888888888888,9.444444444444445,0.16106545335392097,6.455724664673407
0.11888888888888888,11.555555555555555,0.20966585577247948,6.221341881601982
0.11888888888888888,13.666666666666668,0.24282315143327732,6.479184852612659
0.11888888888888888,15.777777777777779,0.21317236932572242,7.194207556256805
0.11888888888888888,17.88888888888889,0.15974657473546533,10.125359593941637
0.11888888888888888,20.0,0.3405529116834781,6.266995969275268
0.22777777777777777,1.0,0.010000000000000009,2.1434180798604228
0.22777777777777777,3.111111111111111,0.3414747943531798,2.2669616009293563
0.22777777777777777,5.222222222222222,0.37380746615687516,4.010941690025208
0.22777777777777777,7.333333333333334,0.29391931082016287,5.465034396204906
0.22777777777777777,9.444444444444445,0.33498112423643894,7.128510074224755
0.22777777777777777,11.555555555555555,0.3394363054765617,7.371028968472274
0.22777777777777777,13.666666666666668,0.3403763480256026,8.44772809278017
0.22777777777777777,15.777777777777779,0.34622488463152296,7.092322094679892
0.22777777777777777,17.88888888888889,0.3083677841626081,10.21196118868188
0.22777777777777777,20.0,0.3267156055320068,9.646641977960025
0.33666666666666667,1.0,0.011837725222834439,2.732415384029782
0.33666666666666667,3.111111111111111,0.17192369882986613,3.417761959711058
0.33666666666666667,5.222222222222222,0.4124270519437002,3.779014341718864
0.33666666666666667,7.333333333333334,0.42814146935205616,5.726707316392352
0.33666666666666667,9.444444444444445,0.48467766559590947,6.88004467156278
0.33666666666666667,11.555555555555555,0.47073407761059366,7.112663425340272
0.33666666666666667,13.666666666666668,0.5539198826747299,9.058590622603885
0.33666666666666667,15.777777777777779,0.48487481474498634,8.412540754684573
0.33666666666666667,17.88888888888889,0.5847947811822772,7.498754216960192
0.33666666666666667,20.0,0.5025127585406834,9.174722512567566
0.44555555555555554,1.0,0.3808664580749511,1.5004299108856394
0.44555555555555554,3.111111111111111,0.5303599218532051,3.3457159161564913
0.44555555555555554,5.222222222222222,0.6293018788923883,3.5125665347960595
0.44555555555555554,7.333333333333334,0.41112393949083614,4.363694446852263
0.44555555555555554,9.444444444444445,0.4728784859385026,6.247948496487489
0.44555555555555554,11.555555555555555,0.635320271072761,6.838689024536514
0.44555555555555554,13.666666666666668,0.5346422588345471,8.28789783300698
0.44555555555555554,15.777777777777779,0.4980675147360271,9.727430615003477
0.44555555555555554,17.88888888888889,0.5656998609705995,8.632850924876285
0.44555555555555554,20.0,0.5977321129420836,8.797722421590866
0.5544444444444444,1.0,0.44745999865848646,1.3682450828868316
0.5544444444444444,3.111111111111111,0.48712567615860547,3.499778081012778
0.5544444444444444,5.222222222222222,0.6579560477607217,4.601602150252642
0.5544444444444444,7.333333333333334,0.3956417379140152,8.917072027821046
0.5544444444444444,9.444444444444445,0.5600016905985492,5.901845841260547
0.5544444444444444,11.555555555555555,0.5576047432262141,8.056922945319464
0.5544444444444444,13.666666666666668,0.6297144344564694,7.484896050460598
0.5544444444444444,15.777777777777779,0.6529067587321034,7.917996170296599
0.5544444444444444,17.88888888888889,0.5697084122811802,9.220670694382475
0.5544444444444444,20.0,0.5945061777087359,10.078549488246813
0.6633333333333333,1.0,0.6797762872774475,1.144535250239315
0.6633333333333333,3.111111111111111,0.6561991737113152,3.178674230004174
0.6633333333333333,5.222222222222222,0.5749696014256167,6.760059786499488
0.6633333333333333,7.333333333333334,0.7713299484645435,4.315191066290868
0.6633333333333333,9.444444444444445,0.5656314664335047,6.784302909126588
0.6633333333333333,11.555555555555555,0.7687557136850001,7.21311551497304
0.6633333333333333,13.666666666666668,0.7210197455269056,8.13595389666059
0.6633333333333333,15.777777777777779,0.7305690904440993,8.404284471568724
0.6633333333333333,17.88888888888889,0.6386488354774861,7.409206305673763
0.6633333333333333,20.0,0.7279380864455045,7.788771999170303
0.7722222222222221,1.0,0.18805258964062516,1.664267627901122
0.7722222222222221,3.111111111111111,0.4694589603164969,4.026294153470138
0.7722222222222221,5.222222222222222,0.9036372744010768,4.113240576859651
0.7722222222222221,7.333333333333334,0.8215691783840104,5.89118510255352
0.7722222222222221,9.444444444444445,0.7879458920194135,6.758273420442412
0.7722222222222221,11.555555555555555,0.8509217280581503,7.315948506053361
0.7722222222222221,13.666666666666668,0.8477689515919413,8.032979045411533
0.7722222222222221,15.777777777777779,0.7507952373160095,9.319681976818831
0.7722222222222221,17.88888888888889,0.7377014062042382,9.18851696058753
0.7722222222222221,20.0,0.7458876519795097,8.168445864636961
0.8811111111111111,1.0,0.20803674022122653,2.259456399161783
0.8811111111111111,3.111111111111111,0.7979405704926541,3.2737060203516064
0.8811111111111111,5.222222222222222,0.7819726111162217,5.019208135143586
0.8811111111111111,7.333333333333334,0.8219035875721153,5.957123959482157
0.8811111111111111,9.444444444444445,0.8430148482620688,7.460453187316167
0.8811111111111111,11.555555555555555,0.8698248089940347,6.383324116798053
0.8811111111111111,13.666666666666668,0.8791842882644529,7.40869222109386
0.8811111111111111,15.777777777777779,0.8399384833388852,8.057497723868652
0.8811111111111111,17.88888888888889,0.7277455729446817,8.992660411302207
0.8811111111111111,20.0,0.8771742998390817,7.679228489060142
0.99,1.0,0.7672125279339146,1.2622830706434396
0.99,3.111111111111111,0.9318634596472128,3.6796164341679987
0.99,5.222222222222222,0.9532724921393905,4.745898199648986
0.99,7.333333333333334,0.962531883921316,5.551918547553885
0.99,9.444444444444445,0.9536638131089235,5.919307508424252
0.99,11.555555555555555,0.9514051942920616,7.723440022851694
0.99,13.666666666666668,0.9785533039406571,7.557808550048524
0.99,15.777777777777779,0.9785418156596688,7.760648236298325
0.99,17.88888888888889,0.9889124029587217,7.212536947591742
0.99,20.0,0.9850207365530405,7.775183975452253
